no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
0.0,0.0,0.5,-0.5,1,0.0,1,1.3302752293577982,0.0,-0.6,0.8666666666666667,2,0.0,0.0,0.0,-0.2423076923076924,0.0,0
0.0,0.0,-0.5,1.0,0,0.0,1,-0.3853211009174312,0.0,0.8,0.8,2,0.0,0.0,0.0,0.0653846153846153,2.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,-0.27522935779816515,-1.0,0.2,0.9333333333333333,1,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,0.2018348623853211,-1.0,0.6,-0.2,1,0.0,0.0,0.0,-0.626923076923077,0.0,1
0.0,0.0,0.0,0.5,1,0.0,1,-0.09174311926605505,0.0,-1.0,0.3333333333333333,2,0.0,0.0,0.0,-0.15256410256410263,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,0.5688073394495413,0.0,0.2,0.4,2,0.0,0.0,0.0,0.7730769230769229,2.0,1
0.0,0.0,0.5,-0.5,0,0.0,1,-0.29357798165137616,-1.0,0.4,0.6,2,0.0,0.0,0.0,0.37307692307692303,1.0,1
-1.0,0.0,-0.5,0.5,1,0.0,1,-0.41284403669724773,-1.0,0.0,-0.7333333333333333,3,0.0,0.0,0.0,-1.0115384615384617,0.0,1
-1.0,0.0,0.0,-0.5,0,0.0,1,1.7798165137614679,0.0,0.6,0.3333333333333333,2,0.0,0.0,0.0,-0.6692307692307694,1.0,1
0.0,0.0,0.0,0.0,1,0.0,4,-0.48623853211009177,-1.0,0.6,-0.6666666666666666,1,0.0,0.0,0.0,-0.5448717948717948,0.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.4954128440366973,0.0,-0.6,0.2,1,1.0,0.0,11.0,-1.3961538461538463,2.0,1
0.0,0.0,-0.5,0.5,0,0.0,1,-0.44954128440366975,0.0,-1.4,-0.2,2,0.0,0.0,0.0,-0.767948717948718,0.0,1
0.0,0.0,0.5,-0.5,1,0.0,1,1.6697247706422018,0.0,0.4,0.4666666666666667,2,0.0,0.0,0.0,0.0,0.0,0
-1.0,0.0,-0.5,0.5,1,0.0,1,0.5137614678899083,0.0,-0.6,1.0,3,0.0,0.0,0.0,0.01410256410256403,0.0,0
0.0,0.0,0.5,0.5,1,0.0,4,-0.11926605504587157,-1.0,0.6,-0.7333333333333333,1,0.0,0.0,0.0,-1.0115384615384617,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,2.385321100917431,0.0,0.2,-0.06666666666666667,2,0.0,0.0,0.0,0.5269230769230768,0.0,0
-2.0,2.0,-0.5,0.0,1,0.0,2,1.2660550458715596,0.0,0.8,-0.9333333333333333,2,0.0,0.0,0.0,-0.7238461538461539,0.0,0
0.0,0.0,-0.5,0.5,1,0.0,1,0.12844036697247707,0.0,-0.4,0.8,2,0.0,0.0,0.0,-0.33846153846153854,1.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,2.9357798165137616,0.0,0.4,-0.13333333333333333,2,0.0,0.0,0.0,0.39871794871794863,1.0,0
0.0,0.0,0.5,0.5,1,0.0,1,1.0,0.0,-0.2,-0.6,2,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,-0.5,0.0,1,0.0,4,0.7706422018348624,0.0,0.2,0.4666666666666667,2,0.0,0.0,0.0,1.6500000000000001,1.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,0.3577981651376147,0.0,-0.8,-0.5333333333333333,2,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.5,0.5,1,0.0,1,0.027522935779816515,-1.0,0.2,-0.26666666666666666,2,0.0,0.0,0.0,-0.013076923076923208,1.0,1
1.0,0.0,-0.5,0.0,1,0.0,1,0.09174311926605505,0.0,0.6,0.6,1,0.0,0.0,0.0,0.14230769230769225,0.0,1
0.0,0.0,-0.5,0.5,0,0.0,1,1.165137614678899,0.0,0.6,0.5333333333333333,2,0.0,0.0,0.0,-0.7576923076923077,0.0,0
0.0,0.0,0.0,0.0,1,0.0,1,-0.2018348623853211,-1.0,0.4,0.0,2,0.0,0.0,0.0,0.2423076923076924,0.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,1.055045871559633,0.0,-0.4,0.5333333333333333,2,0.0,0.0,0.0,-0.11410256410256417,0.0,0
0.0,0.0,0.5,-0.5,1,0.0,1,0.1743119266055046,0.0,-0.4,0.2,2,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.44036697247706424,0.0,-0.6,0.13333333333333333,2,0.0,0.0,0.0,0.7576923076923077,0.0,1
-1.0,0.0,0.0,0.5,1,0.0,1,-0.4954128440366973,0.0,0.4,-0.4,3,1.0,4.0,47.0,-0.8833333333333334,1.0,1
0.0,0.0,0.0,1.0,0,0.0,4,-0.009174311926605505,-1.0,0.8,0.9333333333333333,2,0.0,0.0,0.0,0.16153846153846146,2.0,1
0.0,0.0,0.0,0.0,1,0.0,1,0.3761467889908257,0.0,0.2,0.0,1,0.0,0.0,0.0,-0.47948717948717956,0.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.5045871559633027,-1.0,0.0,-0.26666666666666666,3,0.0,0.0,0.0,-0.8833333333333334,0.0,1
0.0,1.0,-0.5,0.0,1,0.0,1,-0.48623853211009177,0.0,0.4,-0.13333333333333333,5,1.0,0.0,7.0,-2.5500000000000003,1.0,1
1.0,0.0,-0.5,0.5,1,0.0,4,0.11009174311926606,0.0,-0.2,0.7333333333333333,2,0.0,0.0,0.0,0.9807692307692304,2.0,1
0.0,0.0,0.5,0.0,1,0.0,1,-0.1559633027522936,0.0,0.0,-0.7333333333333333,2,0.0,0.0,0.0,0.6576923076923075,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,-0.11926605504587157,0.0,-1.2,0.06666666666666667,1,0.0,0.0,0.0,-0.626923076923077,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,0.5137614678899083,0.0,-0.6,1.0,1,0.0,0.0,0.0,-0.11410256410256417,0.0,1
-1.0,0.0,-0.5,0.5,0,0.0,1,0.07339449541284404,0.0,0.2,0.7333333333333333,2,0.0,0.0,0.0,0.6576923076923075,1.0,1
1.0,0.0,0.5,0.0,1,0.0,7,-0.3211009174311927,0.0,-0.8,0.0,2,0.0,0.0,0.0,2.336666666666667,0.0,0
0.0,0.0,-0.5,-0.5,1,0.0,1,1.1743119266055047,0.0,0.0,0.9333333333333333,2,0.0,0.0,0.0,-0.08076923076923091,0.0,0
0.0,0.0,0.0,-0.5,0,0.0,1,0.8256880733944955,0.0,-0.2,-0.3333333333333333,2,0.0,0.0,0.0,-0.011538461538461612,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,4,0.03669724770642202,0.0,0.8,-0.9333333333333333,2,0.0,0.0,0.0,0.08076923076923055,2.0,1
0.0,0.0,-0.5,-0.5,1,0.0,2,-0.5137614678899083,-1.0,0.8,0.2,2,0.0,0.0,0.0,-0.5692307692307693,0.0,1
0.0,0.0,0.0,0.0,1,0.0,1,-0.29357798165137616,0.0,0.4,0.06666666666666667,1,0.0,0.0,0.0,-0.3705128205128206,0.0,1
0.0,0.0,0.0,0.0,2,0.0,1,0.9541284403669725,0.0,-1.0,0.6,2,0.0,0.0,0.0,0.7833333333333332,0.0,0
1.0,0.0,-0.5,-0.5,1,0.0,4,-0.5229357798165137,-1.0,0.6,-0.13333333333333333,2,0.0,0.0,0.0,0.1935897435897435,2.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,1.348623853211009,0.0,-0.6,-0.7333333333333333,2,0.0,0.0,0.0,0.01410256410256403,0.0,0
0.0,0.0,-0.5,0.0,2,0.0,1,-0.1651376146788991,-1.0,0.0,-0.13333333333333333,1,0.0,0.0,0.0,0.2448717948717948,0.0,1
0.0,0.0,0.0,-0.5,1,0.0,1,-0.5137614678899083,0.0,-0.8,0.0,2,0.0,0.0,0.0,-0.5558974358974361,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,2.385321100917431,0.0,0.2,-0.06666666666666667,2,0.0,0.0,0.0,0.5269230769230768,0.0,0
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.3119266055045872,0.0,0.4,0.6666666666666666,1,0.0,0.0,0.0,-0.11410256410256417,0.0,1
-1.0,0.0,0.0,0.0,1,1.0,1,-0.5229357798165137,-1.0,0.6,-0.4666666666666667,2,0.0,0.0,0.0,0.01410256410256403,1.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,0.6330275229357798,0.0,0.8,0.26666666666666666,2,0.0,0.0,0.0,-0.5192307692307693,1.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.3302752293577982,0.0,-0.8,0.8,1,0.0,0.0,0.0,-0.11410256410256417,0.0,1
0.0,0.0,0.5,0.5,1,0.0,1,-0.3486238532110092,-1.0,0.8,-0.7333333333333333,2,1.0,1.0,0.0,-0.7807692307692309,0.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.45871559633027525,0.0,-0.4,0.4666666666666667,2,0.0,0.0,0.0,-0.21666666666666673,1.0,0
0.0,0.0,0.0,-1.0,1,0.0,1,1.8440366972477065,0.0,0.4,0.0,2,0.0,0.0,0.0,0.27051282051282044,0.0,0
0.0,0.0,-0.5,-0.5,1,0.0,1,0.44036697247706424,0.0,-0.8,-0.6666666666666666,2,0.0,0.0,0.0,-0.626923076923077,0.0,0
1.0,0.0,-0.5,0.0,1,0.0,4,0.13761467889908258,0.0,-0.8,-0.2,2,0.0,0.0,0.0,0.9807692307692304,2.0,1
0.0,0.0,0.5,0.0,1,0.0,1,-0.41284403669724773,0.0,-0.2,-0.4666666666666667,1,0.0,0.0,0.0,-0.3705128205128206,0.0,1
0.0,0.0,-0.5,1.0,1,0.0,1,1.110091743119266,0.0,0.0,0.5333333333333333,2,0.0,0.0,0.0,-0.16333333333333344,1.0,1
1.0,0.0,0.5,1.5,1,0.0,1,0.5779816513761468,0.0,0.2,-0.3333333333333333,2,0.0,0.0,0.0,0.7784615384615384,1.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.21100917431192662,0.0,0.8,0.0,2,0.0,0.0,0.0,-0.29358974358974366,2.0,1
1.0,0.0,0.5,0.5,1,0.0,6,0.11009174311926606,0.0,0.4,0.0,2,0.0,0.0,0.0,1.0287179487179485,1.0,1
-1.0,0.0,0.0,0.0,1,0.0,1,-0.5045871559633027,0.0,0.6,0.8,3,1.0,5.0,53.0,0.0,2.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.5045871559633027,0.0,0.8,-0.13333333333333333,3,1.0,0.0,1.0,-0.5243589743589744,1.0,1
0.0,0.0,0.5,1.5,1,0.0,1,1.2935779816513762,0.0,0.2,0.7333333333333333,2,0.0,0.0,0.0,0.33615384615384614,1.0,0
0.0,0.0,0.0,-0.5,1,0.0,1,0.9357798165137615,0.0,-0.8,-0.4666666666666667,1,0.0,0.0,0.0,-0.7551282051282052,1.0,1
0.0,0.0,0.0,-0.5,2,0.0,4,-0.44036697247706424,0.0,-1.2,0.4,1,0.0,0.0,0.0,-0.3243589743589745,0.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.5137614678899083,0.0,0.0,-0.8,2,0.0,0.0,0.0,0.39871794871794863,0.0,1
0.0,0.0,0.0,-0.5,0,0.0,1,1.0825688073394495,0.0,-0.2,0.4666666666666667,2,0.0,0.0,0.0,-0.35769230769230775,2.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,-0.4954128440366973,-1.0,0.2,-0.8,2,0.0,0.0,0.0,1.1166666666666667,1.0,1
0.0,0.0,1.0,3.0,1,0.0,4,0.0,0.0,0.0,0.8666666666666667,2,0.0,0.0,0.0,0.6179487179487178,0.0,0
0.0,0.0,0.5,1.5,1,0.0,1,-0.41284403669724773,0.0,0.6,-0.2,2,0.0,0.0,0.0,-0.2615384615384616,3.0,1
0.0,0.0,-0.5,-0.5,1,0.0,4,-0.3394495412844037,0.0,-0.6,0.3333333333333333,2,0.0,0.0,0.0,1.45,1.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.5045871559633027,0.0,0.4,0.7333333333333333,3,0.0,0.0,0.0,-0.626923076923077,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,4,0.22935779816513763,0.0,-0.6,0.06666666666666667,2,0.0,0.0,0.0,1.2807692307692309,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,4,-0.5045871559633027,0.0,-0.8,0.26666666666666666,4,0.0,0.0,0.0,0.27051282051282044,0.0,1
0.0,1.0,-0.5,-0.5,1,0.0,4,-0.5229357798165137,0.0,-0.4,-0.6,2,0.0,0.0,0.0,1.014102564102564,0.0,0
1.0,0.0,-0.5,0.5,2,0.0,4,0.5229357798165137,0.0,-0.2,-0.13333333333333333,2,0.0,0.0,0.0,2.296153846153846,0.0,0
-1.0,0.0,-0.5,-0.5,1,0.0,1,0.3853211009174312,0.0,-1.2,0.2,3,0.0,0.0,0.0,-0.4730769230769232,0.0,1
0.0,0.0,0.0,0.5,1,0.0,4,-0.3761467889908257,0.0,-1.0,-0.8666666666666667,2,0.0,0.0,0.0,-0.2730769230769232,2.0,1
0.0,0.0,-0.5,1.0,1,0.0,1,0.6880733944954128,0.0,-0.2,-0.7333333333333333,2,0.0,0.0,0.0,0.16358974358974349,0.0,0
0.0,0.0,0.5,-1.0,1,0.0,1,0.8165137614678899,0.0,-0.8,0.5333333333333333,2,0.0,0.0,0.0,-0.11410256410256417,0.0,0
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.5229357798165137,-1.0,0.6,0.13333333333333333,5,1.0,1.0,7.0,-2.5500000000000003,0.0,1
-1.0,0.0,-0.5,0.5,1,0.0,4,0.009174311926605505,0.0,-0.4,-1.0,2,0.0,0.0,0.0,1.05,0.0,0
1.0,0.0,0.0,-1.0,1,0.0,4,-0.47706422018348627,0.0,-0.4,-0.2,2,0.0,0.0,0.0,0.9628205128205127,3.0,1
0.0,0.0,0.0,-0.5,1,0.0,1,-0.22018348623853212,0.0,0.2,-0.4,2,0.0,0.0,0.0,1.1653846153846155,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,0.11926605504587157,0.0,-0.4,-0.8666666666666667,1,0.0,0.0,0.0,0.01410256410256403,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,0.09174311926605505,0.0,-1.4,0.8666666666666667,1,0.0,0.0,0.0,-1.0884615384615386,0.0,1
0.0,1.0,-0.5,1.0,0,0.0,1,-0.43119266055045874,0.0,-1.0,-0.9333333333333333,2,0.0,0.0,0.0,-0.5820512820512821,0.0,1
0.0,0.0,0.5,1.0,1,0.0,1,0.3211009174311927,-1.0,0.0,-0.6,2,0.0,0.0,0.0,-0.5884615384615385,2.0,0
0.0,0.0,0.0,0.5,1,0.0,1,1.2110091743119267,0.0,0.0,-0.5333333333333333,1,0.0,0.0,0.0,-0.6974358974358975,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,0.5963302752293578,0.0,0.8,-0.5333333333333333,2,0.0,0.0,0.0,-0.8064102564102564,0.0,1
0.0,0.0,1.0,1.5,1,0.0,1,0.5963302752293578,0.0,0.0,0.3333333333333333,1,0.0,0.0,0.0,-0.6971794871794871,2.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,0.5688073394495413,0.0,0.6,-0.4,2,0.0,0.0,0.0,1.5807692307692305,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,-0.4036697247706422,0.0,0.6,0.8666666666666667,3,1.0,0.0,4.0,-0.626923076923077,1.0,1
0.0,0.0,-0.5,-0.5,2,0.0,1,0.23853211009174313,-1.0,0.2,0.9333333333333333,1,0.0,0.0,0.0,0.3269230769230769,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,5,-0.24770642201834864,0.0,0.0,0.6,1,0.0,0.0,0.0,0.9761538461538464,0.0,1
-2.0,2.0,-0.5,0.5,1,0.0,2,0.6055045871559633,0.0,-1.0,0.9333333333333333,2,0.0,0.0,0.0,-0.24435897435897438,0.0,0
-1.0,0.0,-0.5,0.5,1,0.0,1,0.8623853211009175,0.0,-1.4,0.2,1,0.0,0.0,0.0,0.0,0.0,1
-1.0,0.0,0.0,-1.0,1,1.0,1,-0.4036697247706422,0.0,0.8,-0.7333333333333333,2,0.0,0.0,0.0,0.0,0.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,1.238532110091743,0.0,-0.4,0.5333333333333333,1,0.0,0.0,0.0,-0.11410256410256417,0.0,1
-1.0,0.0,0.0,-1.0,1,0.0,1,-0.46788990825688076,0.0,0.6,-0.6,2,0.0,0.0,0.0,2.5012820512820513,0.0,1
-1.0,0.0,0.5,0.0,1,1.0,1,-0.42201834862385323,0.0,0.0,0.8,2,0.0,0.0,0.0,0.8282051282051281,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,1.853211009174312,0.0,-0.6,-0.7333333333333333,2,0.0,0.0,0.0,-0.2423076923076924,0.0,0
0.0,0.0,-0.5,-0.5,0,0.0,1,0.05504587155963303,0.0,-0.2,0.4666666666666667,2,0.0,0.0,0.0,-0.126923076923077,2.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,-0.1834862385321101,0.0,0.4,-0.2,1,0.0,0.0,0.0,0.14230769230769225,0.0,1
0.0,0.0,0.0,0.0,1,0.0,1,2.2752293577981653,0.0,0.6,-0.8,2,0.0,0.0,0.0,-0.267948717948718,0.0,0
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.5045871559633027,0.0,-1.2,-0.4,3,0.0,0.0,0.0,-0.7294871794871796,0.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,0.28440366972477066,0.0,0.4,-0.6,3,0.0,0.0,0.0,-0.4987179487179488,0.0,1
0.0,0.0,0.5,0.0,1,0.0,1,2.0,0.0,0.4,0.8,2,0.0,0.0,0.0,-0.21794871794871795,1.0,0
-1.0,0.0,0.5,-0.5,1,0.0,1,-0.5137614678899083,0.0,-1.2,0.8,2,0.0,0.0,0.0,-1.0115384615384617,0.0,0
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.3394495412844037,0.0,0.6,-0.8,2,0.0,0.0,0.0,0.01410256410256403,0.0,0
0.0,0.0,0.0,0.0,1,0.0,5,0.44036697247706424,0.0,0.4,0.8,3,0.0,0.0,0.0,0.2953846153846153,0.0,1
1.0,0.0,0.5,0.5,1,0.0,4,-0.1926605504587156,0.0,-0.2,-1.0,2,0.0,0.0,0.0,0.0,0.0,0
-1.0,0.0,-0.5,0.0,1,0.0,1,1.201834862385321,0.0,-0.4,-0.06666666666666667,2,0.0,0.0,0.0,0.7833333333333332,0.0,0
-1.0,0.0,-0.5,0.0,1,0.0,1,-0.25688073394495414,0.0,0.8,-0.9333333333333333,3,0.0,0.0,0.0,-0.853076923076923,1.0,1
0.0,0.0,0.5,0.5,1,0.0,1,-0.46788990825688076,-1.0,0.2,0.7333333333333333,2,0.0,0.0,0.0,0.9564102564102563,1.0,1
0.0,0.0,0.0,1.0,2,0.0,1,-0.28440366972477066,0.0,-0.8,0.13333333333333333,1,0.0,0.0,0.0,0.880769230769231,0.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.48623853211009177,0.0,0.8,0.0,1,0.0,0.0,0.0,-0.7551282051282052,0.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,-0.5137614678899083,0.0,-0.2,0.7333333333333333,3,0.0,0.0,0.0,-0.8833333333333334,0.0,1
0.0,0.0,0.0,0.0,1,0.0,1,1.8256880733944953,-1.0,0.2,-0.13333333333333333,1,0.0,0.0,0.0,-0.5841025641025641,0.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.14678899082568808,0.0,0.2,-0.9333333333333333,2,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,-0.5045871559633027,0.0,-1.0,0.4666666666666667,2,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,-0.5,1.0,1,0.0,1,0.5688073394495413,0.0,-0.4,-0.06666666666666667,2,0.0,0.0,0.0,0.5230769230769229,1.0,0
0.0,0.0,-0.5,-0.5,2,0.0,1,-0.01834862385321101,0.0,-0.8,-0.6666666666666666,1,0.0,0.0,0.0,0.1166666666666666,0.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.3577981651376147,-1.0,0.2,-0.06666666666666667,1,0.0,0.0,0.0,-0.5807692307692309,0.0,1
0.0,0.0,0.0,0.0,1,0.0,1,0.009174311926605505,0.0,-1.0,-0.13333333333333333,2,0.0,0.0,0.0,-0.5423076923076925,1.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,1.128440366972477,-1.0,0.4,0.0,2,0.0,0.0,0.0,-0.7551282051282052,0.0,0
0.0,0.0,0.0,0.0,1,0.0,1,-0.01834862385321101,0.0,-1.2,-0.7333333333333333,2,0.0,0.0,0.0,-1.03,1.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,1.8256880733944953,0.0,-0.4,-0.06666666666666667,2,0.0,0.0,0.0,0.39871794871794863,1.0,0
0.0,0.0,0.5,0.0,1,0.0,4,-0.045871559633027525,0.0,-0.6,0.8,2,0.0,0.0,0.0,1.05,0.0,0
-1.0,1.0,0.0,0.5,1,0.0,1,1.0642201834862386,0.0,-0.2,-0.3333333333333333,2,0.0,0.0,0.0,-0.870769230769231,1.0,1
-1.0,0.0,-0.5,-0.5,0,0.0,1,-0.27522935779816515,0.0,-1.4,-0.7333333333333333,1,0.0,0.0,0.0,-0.8884615384615386,0.0,1
0.0,0.0,0.0,-1.0,0,0.0,1,-0.3394495412844037,0.0,-0.4,0.6666666666666666,2,0.0,0.0,0.0,-0.267948717948718,1.0,1
0.0,0.0,0.5,-0.5,0,0.0,1,-0.22018348623853212,0.0,-0.2,0.4666666666666667,2,0.0,0.0,0.0,0.6576923076923075,1.0,1
1.0,0.0,-0.5,1.0,0,0.0,4,-0.5229357798165137,0.0,0.0,0.9333333333333333,2,0.0,0.0,0.0,1.0961538461538458,1.0,1
0.0,0.0,0.0,0.0,1,0.0,4,-0.44036697247706424,0.0,0.0,0.6666666666666666,2,0.0,0.0,0.0,1.3389743589743586,1.0,0
0.0,0.0,0.5,-1.0,0,0.0,1,0.03669724770642202,0.0,-0.2,0.06666666666666667,2,0.0,0.0,0.0,-0.126923076923077,0.0,0
0.0,0.0,0.5,2.0,1,0.0,4,0.1834862385321101,0.0,-1.0,0.4666666666666667,1,0.0,0.0,0.0,-1.1141025641025641,0.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.4954128440366973,0.0,0.0,0.4666666666666667,2,0.0,0.0,0.0,1.014102564102564,1.0,1
0.0,0.0,0.5,0.0,1,0.0,1,0.1651376146788991,0.0,-0.8,-0.06666666666666667,2,0.0,0.0,0.0,-0.05435897435897447,1.0,0
0.0,0.0,0.5,0.5,1,0.0,4,-0.07339449541284404,-1.0,0.6,-0.26666666666666666,1,0.0,0.0,0.0,-1.0115384615384617,0.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.27522935779816515,0.0,-0.4,-0.4666666666666667,1,0.0,0.0,0.0,0.5269230769230768,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,-0.26605504587155965,-1.0,0.6,-0.2,1,0.0,0.0,0.0,-0.35512820512820537,1.0,1
0.0,0.0,0.0,1.0,1,0.0,1,2.0,0.0,0.4,-0.7333333333333333,2,0.0,0.0,0.0,-0.2423076923076924,0.0,0
0.0,0.0,1.5,4.0,1,0.0,1,1.0458715596330275,0.0,-0.2,0.26666666666666666,2,0.0,0.0,0.0,0.12666666666666662,1.0,0
0.0,0.0,0.5,0.5,2,0.0,4,0.10091743119266056,0.0,-0.8,-1.0,2,0.0,0.0,0.0,0.8064102564102564,1.0,1
1.0,0.0,0.5,0.0,1,0.0,4,0.8899082568807339,0.0,0.4,0.0,2,0.0,0.0,0.0,1.3269230769230766,0.0,0
0.0,0.0,0.0,0.0,0,0.0,1,0.045871559633027525,0.0,-0.8,0.6,2,0.0,0.0,0.0,-0.11923076923076938,0.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.3944954128440367,0.0,-1.0,0.0,1,0.0,0.0,0.0,-0.4371794871794871,0.0,1
-1.0,2.0,0.0,0.5,2,0.0,6,-0.4036697247706422,0.0,-0.8,0.6,2,0.0,0.0,0.0,4.12948717948718,0.0,0
0.0,0.0,-0.5,0.0,1,0.0,1,-0.13761467889908258,-1.0,0.6,0.26666666666666666,1,0.0,0.0,0.0,-0.9346153846153847,2.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,2.6513761467889907,0.0,0.2,-0.2,2,0.0,0.0,0.0,0.39871794871794863,1.0,0
0.0,0.0,-0.5,0.5,1,0.0,1,0.27522935779816515,0.0,-0.4,-0.4666666666666667,2,0.0,0.0,0.0,-0.04461538461538485,1.0,1
0.0,0.0,0.5,0.0,1,0.0,1,-0.05504587155963303,0.0,0.2,-0.4,1,0.0,0.0,0.0,-0.35769230769230775,1.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,4,-0.47706422018348627,0.0,-0.8,0.26666666666666666,2,0.0,0.0,0.0,-0.25974358974358996,0.0,1
1.0,0.0,-0.5,0.5,1,0.0,4,0.1743119266055046,0.0,0.2,-0.06666666666666667,2,0.0,0.0,0.0,1.7653846153846156,3.0,1
0.0,2.0,0.5,-0.5,1,0.0,6,1.3027522935779816,0.0,-0.2,0.4666666666666667,2,0.0,0.0,0.0,1.7653846153846156,2.0,0
0.0,0.0,0.0,0.0,2,0.0,1,3.311926605504587,0.0,0.2,0.6666666666666666,2,0.0,0.0,0.0,0.0,0.0,0
-1.0,0.0,0.0,0.0,1,0.0,1,-0.009174311926605505,0.0,0.6,-0.3333333333333333,2,0.0,0.0,0.0,0.031282051282051256,1.0,0
0.0,0.0,0.5,0.0,1,0.0,1,0.44954128440366975,-1.0,0.8,-0.8,2,0.0,0.0,0.0,-0.6974358974358975,2.0,0
0.0,0.0,0.5,1.0,0,0.0,1,-0.21100917431192662,-1.0,0.2,-0.2,2,0.0,0.0,0.0,-0.11538461538461539,1.0,1
0.0,0.0,0.0,-1.0,1,0.0,4,-0.5229357798165137,0.0,-0.6,0.4666666666666667,2,0.0,0.0,0.0,1.9628205128205127,1.0,1
0.0,2.0,0.0,0.0,1,0.0,6,-0.28440366972477066,0.0,0.2,0.2,2,0.0,0.0,0.0,3.407179487179487,0.0,0
0.0,0.0,-0.5,-0.5,0,0.0,1,1.165137614678899,0.0,0.4,-0.26666666666666666,2,0.0,0.0,0.0,-0.03461538461538483,0.0,0
0.0,1.0,0.0,0.5,1,0.0,1,-0.2018348623853211,0.0,0.2,-0.7333333333333333,2,0.0,0.0,0.0,0.7176923076923075,1.0,1
0.0,1.0,0.0,-1.0,1,0.0,1,-0.4954128440366973,-1.0,0.0,0.4666666666666667,2,0.0,0.0,0.0,-0.2423076923076924,3.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.5229357798165137,-1.0,0.8,-0.3333333333333333,5,1.0,0.0,11.0,-2.5500000000000003,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,0.43119266055045874,-1.0,0.8,-0.8666666666666667,1,0.0,0.0,0.0,-0.626923076923077,0.0,1
0.0,0.0,0.5,-0.5,2,0.0,1,0.5504587155963303,-1.0,0.0,-1.0,2,0.0,0.0,0.0,-0.126923076923077,0.0,0
